id,date,ticker,tweet
102880,12/05/2020,TSLA,$TSLA let's pump this trash up before facci testifies and then let everything tank😁
102881,12/05/2020,BAC,$BAC after option expiry 19. 66/18.88 🎯
102882,12/05/2020,BABA,$BABA still holding 2200 shares strong 😎😎
102883,12/05/2020,BABA,$BABA will scale in for a ER run up! GL longs 💞
102884,12/05/2020,BA,"$BA showing its true colors; 
brown and steamy 💩💩💩💩💩💩💩"
102885,12/05/2020,TSLA,"$TSLA Musk dares authorities to arrest him. Do it, and do it the 🇺🇸way..He's SA trash.   Way overvalued
👇"
102886,12/05/2020,DIS,$DIS 👎 sorry bulls I am trusting my instinct and sources. Good luck to those that can hold.
102887,12/05/2020,MSFT,"$MSFT This company ranks #1 in my Best stocks to hold forever list! 
No data privacy concerns.
No issues with the Govt.
Flourishes in the COVID fear.
Full of Cash.
Great Cloud and PC services. 
Couldn't get any better...
💰💚"
102888,12/05/2020,DIS,$DIS looks like someone decided to pull the plug on the fake pump 📉
102889,12/05/2020,TSLA,"$TSLA Best Performing Industrial stock in town, hold strong and Long 🤗"
102890,12/05/2020,WMT,$WMT dollar a day is fine with me 😉
102891,12/05/2020,TSLA,$TSLA remember when the CEO straight up told you all the share price was too high? 🤣
102892,12/05/2020,TSLA,"$TSLA HAHAHAHAHA The president backs you and the stock falls, bad news makes it go up, good news down 🙃"
102893,12/05/2020,AAPL,$AAPL No support until $302.52 👎
102894,12/05/2020,FB,"$FB Thank you, Lord! The first red day in weeks. You may not able to save my 68 puts expiring this week, but you just turned my 600 puts expiring from 5/23-6/5 into beasts. Thank you! 🙏"
102895,12/05/2020,AAPL,$AAPL my apple puts paid my steak dinner for 20 when we reopen🤑🤑🤑
102896,12/05/2020,DIS,$DIS But wait! Hamilton in July! 😂😂😂
102897,12/05/2020,TSLA,"$TSLA a Tesla bull will believe EVERY PRODUCTION date target etc. that their fearless leader tells them. Yet when he warns the stock price is to high, they write it off. I think the big banks heard him loud and clear. TIMBER 🌲 🌲 🪓"
102898,12/05/2020,BA,"$BA 

I’ll buy under 100 as the CEO says 🤣😂"
102899,12/05/2020,DIS,$DIS my only regret is not selling my house and putting it in all my shorts 🤑🤑🤑
102900,12/05/2020,BA,$BA this pig 🐷 May go to year lows lol 😂
102901,13/05/2020,TSLA,$TSLA longs are making it loud and clear that they support lawbreakers and disease-spreading just so their shares don’t lose value. 🤣
102902,13/05/2020,TSLA,$TSLA What will he say tomorrow I wonder 🤔
102903,13/05/2020,BA,"$BA ypu know bulls are in trouble when they keep posting news that came out days ago, and get excited about some bs analyst upgrade. Lmao. 🐻🐾🐾🐾🛩🐑🐑🐑📉"
102904,13/05/2020,BA,$BA f*ck these guys I live in Chatsworth ca and they are still cleaning up a nuclear meltdown site from the 50s not to mention the hundreds of acres contaminated below what 🤡fest how those 747s
102905,13/05/2020,AAPL,$AAPL lol why would shorts have to cover? I scooped my puts at $318. 😂😂
102906,13/05/2020,DIS,"$DIS catch me at open, all you little pre market warrior bulls 🤣🤣  it was silent yesterday when this started tanking. i’m assuming there will be silent bulls come this afternoon"
102907,13/05/2020,FB,"$FB 👎🏼👎🏼👎🏼🔴 “Facebook Inc. (NASDAQ: FB) has agreed to settle a class action filed on behalf of content moderators who said their mental health suffered on the job, the law firms involved in the case announced Tuesday.” Yahoo Finance"
102908,13/05/2020,CCL,$CCL so 13 was the floor 😆
102909,13/05/2020,AAPL,$AAPL someone fking explain to me this move 😾
102910,13/05/2020,WMT,$WMT it’s touching $140 @ earnings no more dumps!!! 🚀 we going up family
102911,13/05/2020,AAPL,$AAPL just a normal day without the fed interfering 👍
102912,13/05/2020,DIS,$DIS Puts on this throughout the week you'll definitely profit smh. Taking a beating!!😢😢😈
102913,13/05/2020,BA,"$BA What happen????? Well, 737x, CEO bye, bye hope you had a nice ✈️ or non-flight. Gotta X that 737. Ik planes i fly since i was 8"
102914,13/05/2020,BA,$BA short on weakness... we will see $137- $150 in a month. I believe there will be a limit up and alot of room down . ✈
102915,13/05/2020,XOM,$XOM That magic number 39 incoming!!! 🎯🎯🎯
102916,13/05/2020,KO,$KO So glad I didn't get into this 😄😄
102917,13/05/2020,MSFT,"$MSFT Taking them woodshed, bear 🐻 are hungry"
102918,13/05/2020,TSLA,$TSLA - it’s a sale!!  😂  Jesus...  does anyone understand the term valuation?  The stock is currently overpriced folks.  Dare to jump in right now and I bet you regret it.
102919,13/05/2020,BABA,$BABA 5/15 200 Puts should hold or sell 😃?
102920,13/05/2020,FB,$FB Oh boy. 👀 This breaking the .786 FIB line means it might have some room to break further. I've been looking for a way back in recently and this might be it. Bearish for now but ultimately bullish overall.
102921,13/05/2020,AAPL,$AAPL my heart goes out to all the 315+ bulls. 🤦‍♂️
102922,13/05/2020,TSLA,$TSLA EVEN ELON MUSK THINKS THE STOCK IS OVERVALUED 😎😎
102923,13/05/2020,TSLA,"$TSLA price is too high, IMO. 🤣"
102924,13/05/2020,TSLA,$TSLA only stock in the market where the longs scream TO THE MOON when the stock is going down... thanks for your money today... TOTHE MOON🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀
102925,13/05/2020,MCD,$MCD Please don’t bounce from here 🤞
102926,13/05/2020,DIS,$DIS Greedy Bears buying up scalps. 😖
102927,13/05/2020,TSLA,$TSLA but wait there’s battery day soon 😂 😂.   Wall Street is trapping every bull that thought the stock market was jus going to keep rising again.  This is the most overvalued market in decades. Wake up.
102928,13/05/2020,TSLA,$TSLA Could see an $80 drop tomorrow 😱
102929,13/05/2020,TSLA,$TSLA I think I will buy a Tesla with my profits. Anyone selling? 🚙
102930,13/05/2020,NKE,$NKE 🧐 hmmm heading to the 70’s AH?
102931,13/05/2020,NFLX,"$NFLX Netflix holding on strong af. Bearish on the market, but mad respect ✊"
102932,13/05/2020,DIS,$DIS Man I am such a mean bear. Sorry fam. 🤣🤝🍾🙌🏃🏦
102933,13/05/2020,TSLA,$TSLA wow! i have to give it to the bulls here. still pushing this up.🤷🏻‍♂️
102934,13/05/2020,TSLA,$TSLA holding puts. This still has more blood 🩸
102935,13/05/2020,BA,$BA lmao big money already cashed out...100 soon everyone ☠️☠️
102936,14/05/2020,NVDA,$NVDA sub 300 is coming near future 💎
102937,14/05/2020,DIS,$DIS Need a vacation go to the mountains enjoy nature. Is it necessary to go see a Mouse with thousands of people and some potential infected guests and change your life forever ? 😷🤧🤧
102938,14/05/2020,TSLA,$TSLA bull trap fully set. RIP longs. 💀
102939,14/05/2020,CCL,"$CCL this is going down hard today, market ain’t even open yet 🙂"
102940,14/05/2020,BA,$BA how can you say a descending triangle is bullish 🤦‍♂️
102941,14/05/2020,XOM,$XOM SOB. Sold My puts yesterday 😔
102942,14/05/2020,DIS,$DIS GM my PUT fam ⚒️🙏🏌🏻🥱🥜🦙🎊😍👀🤝🏦🍾🏃🖱🐭 who sold at the spike?
102943,14/05/2020,TSLA,$TSLA My Bad ! 🐻! Needs to flush to 500 to get rid of the froth in a global pandemic!
102944,14/05/2020,AAPL,$AAPL say good bye to the 300’s today 🦹🏾‍♂️
102945,14/05/2020,AAPL,$AAPL our first red day on a thursday 🐻. Wow isnt it satisfying
102946,14/05/2020,BA,$BA who bought the fear yesterday 😂
102947,14/05/2020,MCD,"$MCD hope you guys taking advantage of those puts. GL the rest of the day, don’t be greedy know when to go bullish🙌🏻💪🏻"
102948,14/05/2020,TSLA,$TSLA how fast can $150bn market cap evaporate?😂🤣😭
102949,14/05/2020,BA,$BA can we take it to $100? I need a few more shares 🤑
102950,14/05/2020,TSLA,$TSLA  it should be 700 by now 😂
102951,14/05/2020,NVDA,$NVDA COME ON BEARS 🐻 🌈 PUSH THIS FUCKER TO 300!
102952,14/05/2020,TSLA,"$TSLA Insiders are literally selling many of their shares, and the CEO said the price is too high. Yet bulls are still saying $1,000. 🤦🏻‍♂️"
102953,14/05/2020,AAPL,$AAPL hmm a company with an entire Chinese supply chain at a time when we are sabre rattling with China. What could possibly go wrong 😂
102954,14/05/2020,BA,"$BA CNBC Headline EOD : “DOW FALLS FOR 5TH STRAIGHT AFTER EARLY RALLY IN WILDLY VOLATILE DAY ON WALL STREET”

Go back 4 weeks. Same play. Same timeframe. ✌🏼 GL ALL."
102955,14/05/2020,TSLA,$TSLA I bought a PUT and decided to shoot up 😂 I swear this is wild!
102956,14/05/2020,FB,$FB they walking this down nice and slow giving bulls false hope 😂🤣😂. Better prices coming $190
102957,14/05/2020,TSLA,$TSLA economy outlook is bleak and CEO said its overvalued...wonder who is currently buying 🤔
102958,14/05/2020,DIS,$DIS bought a few puts that expire tomorrow. Hopefully the lotto hits😁. Legit thinking objectively it may not but today bounced off the 50d sma so imo tomorrow it’ll crash through it. Idk. Anything is possible
102959,14/05/2020,DIS,$DIS such a cruel bull trap 😬
102960,14/05/2020,TSLA,$TSLA barely turns green bulls get excited 😂😂
102961,14/05/2020,DIS,$DIS in 102 PUTS expiring tomorrow 🙏💪🧿
102962,14/05/2020,TSLA,"$TSLA cause that's what I'm feeling! Going into tomorrow.  I'll look Monday 🤞 Elon was correct,  this price is about $600 to high🤣"
102963,14/05/2020,DIS,$DIS 🎼 🎵 HERE COMES THE RAIN... again
102964,14/05/2020,TSLA,$TSLA bull trap? We find out shortly 😳🩸
102965,14/05/2020,JPM,$JPM scary pm but turned out to be a badass day🤑🥰
102966,14/05/2020,AAPL,$AAPL alerted on VBIV and poof 💥
102967,14/05/2020,MSFT,$MSFT 🤣🤣🤣 oooooppppsss 🔥🔥🔥🔥🔥 next bull run will be huge
102968,14/05/2020,TSLA,$TSLA  Buy more. I just bought 15 extra shares. Looks like 795-800 gonna be the cheapest! Get in while you can before they make the announcement (battery day date🤫)
102969,15/05/2020,CCL,$CCL there's a hornet infestation in Florida the only way to get away from that is a cruise. 📈
102970,15/05/2020,TSLA,$TSLA These bears are hilarious 🤣 you better hope the economy tanks or else tsla is taking all your money
102971,15/05/2020,AAPL,$AAPL fed plunge protection + stock buy backs . Gonna be wild ride today ☠️
102972,15/05/2020,BA,$BA I’m getting ready! I want some bear! 💦💦💦
102973,15/05/2020,BABA,$BABA is going to be on cloud ☁️ someday
102974,15/05/2020,TSLA,$TSLA How many of your puts holders got rich?! The answer is 0...😁
102975,15/05/2020,FB,$FB we will be green soon and ride high ...boom 💥
102976,15/05/2020,PYPL,"$PYPL Bye bye shorts - you better run and hide. This was a week of nonstop sh*t news, but PYPL once again held up ok. And that bozo's new outperf -->mkt perform downgrade still carries a $156 PT. Next week are clear skies again...🚀📈 BOOM!"
102977,15/05/2020,DIS,$DIS my calls are going brrrrr 😍
102978,15/05/2020,DIS,$DIS just out 🔥🚀 - FLORIDA GOVERNOR: AMUSEMENT PARKS CAN SUBMIT REOPENING PLANS
102979,15/05/2020,AAPL,$AAPL keep loading up on those puts😆😆🚀
102980,15/05/2020,DIS,$DIS if that bad Jesse breaks $109.25 by 4pm we are going to Jupiter 🚀 🚀 🚀
102981,15/05/2020,AAPL,"$AAPL Next week we see $295
We hit my $300 target today as I said back at $312😎"
102982,15/05/2020,BA,$BA no one needs new planes ✈️
102983,16/05/2020,BA,$BA next week PT: 78$ EoW💩
102984,16/05/2020,NVDA,$NVDA breakout on the day chart. What will we see next week 🤔
102985,16/05/2020,AAPL,$AAPL this could dip hard all eyes on China 👀
102986,16/05/2020,TSLA,$TSLA can you hear that cash burning 💰 🔥
102987,16/05/2020,CCL,$CCL - Carnival Cruise Line announced earlier this month it will start cruising again beginning in August to Caribbean destinations from Florida and Texas. 👏🏻👏🏻
102988,18/05/2020,AAPL,$AAPL Taking a little breather before next leg up 👍🏽
102989,18/05/2020,CCL,"$CCL Upgrades are very soon?!🤔🤔

# No crystal ball, but today Moderna positive vaccine news followed by Oxford and Pfizer in next week."
102990,18/05/2020,WMT,"$WMT 🤑❤️⬆️🙏 Great company
I have faith tomorrow we are gonna beat"
102991,18/05/2020,BA,"$BA any pull back tomorrow??? Or we will keep rocket 🚀 
Like last time we went to 180 in 3 days"
102992,19/05/2020,TSLA,$TSLA  Nobody in their right mind would sell this company. It's the only company that can survive a crash! If anything people will dump all their money in this stock💵💵💵✌🏾🙋🏽‍♂️
102993,19/05/2020,NFLX,$NFLX is at peak. Should go down anytime 🎈🎈. It should go down to 300s or less anytime soon. Good App but definable Overrated stock.
102994,19/05/2020,WMT,$WMT Cramer says possibly double digit quarter...🙄..I like him entertaining and all but that means they missed rite? Still holding calls...god speed to us all...🙏🏽
102995,19/05/2020,CCL,"$CCL NYSE:CCL CARNIVAL CORP - 🚢 Leaving Port. - After been battered down by the COVID crisis, cruise operator CCL is sh"
102996,19/05/2020,WMT,$WMT exciting night .... heavy thunderstorms outside #moist 😛
102997,19/05/2020,WMT,"$WMT $133 plus atm! 👏🏼👏🏼👏🏼

Let’s keep it going!!!"
102998,19/05/2020,WMT,$WMT I got it yesterday at $126 🤑🏦💰💵
102999,19/05/2020,TSLA,$TSLA If no noise we would see $830 today!📈💪✅
103000,19/05/2020,WMT,$WMT  looks like this is the 🐂 to ride on this Tuesday morning.
103001,19/05/2020,WMT,$WMT don’t sell! Make the bears 🐻 pay!
103002,19/05/2020,HD,$HD this will continue to 300 imo by summer... they will only get busier as more construction and local handyman contractors go back to full time work. Even with CV in effect still had great revenue beat. EPS only hit from helping their employees... ✅
103003,19/05/2020,TSLA,$TSLA hedge funds buying HUGE amounts of calls for 5/22 expiration. BATTERY DAY coming   🚀 🚀
103004,19/05/2020,AMZN,$AMZN You think we’ll hit ? 😉🍀
103005,19/05/2020,NVDA,$NVDA Ride the momentum! Stop 🛑 thinking so much
103006,19/05/2020,WMT,"$WMT  
told ya hope you sold at 133 like me 🤑 if wmt touches 127 I’ll buy 1000 contracts!! Let’s get this bread !!!!"
103007,19/05/2020,BA,$BA I come to believe Rocket emoji is bad luck Boeing so I will use 🛸🛸🛸
103008,19/05/2020,FB,$FB in for calls on dip after news. I like the catalyst a lot. 👍
103009,19/05/2020,BABA,$BABA sold my 210 calls and brough 225 instead. Lower my risk and taking profits. Great run expecting more still. 💪
103010,19/05/2020,TSLA,"$TSLA this piece of 💩 will be 700 by Friday, load them puts up"
103011,19/05/2020,BABA,$BABA it deserves 300 👏  they have done hardwork 💪
103012,20/05/2020,AAPL,$AAPL looking for a correction. Double top. Shooting star. 🤷🏿‍♂️ I’m bearish! We’ll see what happens this week. There’s no divergence though. 🤔
103013,20/05/2020,LOW,"$LOW was really hoping for 130 today heck right now I hope it goes back up to 125. 
My calls expire Friday😳"
103014,20/05/2020,TSLA,"$TSLA Don’t worry guys. I’m a bear on this, so it’ll be going up. This is the only trade I’ve lost on recently. 😩😫"
